statusId | label
1|test
statusId|sensorName|value|timestamp
1|YAS537 Magnetic Sensor|[9.7,-33.2,-27.5]|1477918467095
1|K6DS3TR Acceleration Sensor|[-0.7302538,4.199558,8.7822]|1477918467096
1|K6DS3TR Acceleration Sensor|[-0.72546524,4.1851926,8.868394]|1477918467101
1|K6DS3TR Gyroscope Sensor|[-0.23701571,-0.3200934,0.010995574]|1477918467101
1|K6DS3TR Gyroscope Sensor|[-0.2321288,-0.29077184,0.015882496]|1477918467106
1|Gravity Sensor|[-0.7557847,4.2565536,8.802323]|1477918467106
1|Linear Acceleration Sensor|[0.023136616,-0.10009241,0.27676678]|1477918467106
1|YAS537 Magnetic Sensor|[9.7,-33.100002,-27.5]|1477918467106
1|K6DS3TR Acceleration Sensor|[-0.7326481,4.1564612,9.07909]|1477918467106
1|K6DS3TR Acceleration Sensor|[-0.6656084,4.113364,9.25866]|1477918467111
1|K6DS3TR Gyroscope Sensor|[-0.21135938,-0.25045475,0.021991149]|1477918467110
1|K6DS3TR Gyroscope Sensor|[-0.17959438,-0.19792034,0.021991149]|1477918467115
1|Gravity Sensor|[-0.7435974,4.2402234,8.81124]|1477918467115
1|Linear Acceleration Sensor|[0.092354655,-0.12685919,0.65811634]|1477918467115
1|YAS537 Magnetic Sensor|[9.8,-33.100002,-27.5]|1477918467115
1|K6DS3TR Acceleration Sensor|[-0.65124273,4.113364,9.469357]|1477918467116
1|K6DS3TR Acceleration Sensor|[-0.6488485,4.1253357,9.5794935]|1477918467121
1|K6DS3TR Gyroscope Sensor|[-0.15393804,-0.16737708,0.02443461]|1477918467121
1|K6DS3TR Gyroscope Sensor|[-0.12217305,-0.11728613,0.028099801]|1477918467126
1|Gravity Sensor|[-0.7338329,4.218711,8.822376]|1477918467126
1|Linear Acceleration Sensor|[0.12568712,-0.074221134,0.8600712]|1477918467126
1|YAS537 Magnetic Sensor|[9.8,-33.100002,-27.6]|1477918467126
1|K6DS3TR Acceleration Sensor|[-0.6081458,4.14449,9.682447]|1477918467126
1|K6DS3TR Acceleration Sensor|[-0.58420306,4.1564612,9.687236]|1477918467131
1|K6DS3TR Gyroscope Sensor|[-0.096516706,-0.08552113,0.030543262]|1477918467130
1|K6DS3TR Gyroscope Sensor|[-0.059864793,-0.042760566,0.02321288]|1477918467135
1|Gravity Sensor|[-0.72454256,4.1935115,8.835149]|1477918467136
1|Linear Acceleration Sensor|[0.19780213,-0.02747345,0.88560677]|1477918467135
1|YAS537 Magnetic Sensor|[9.900001,-33.0,-27.5]|1477918467135
1|K6DS3TR Acceleration Sensor|[-0.52674043,4.166038,9.720756]|1477918467136
1|K6DS3TR Acceleration Sensor|[-0.48843205,4.1756153,9.718362]|1477918467141
1|K6DS3TR Gyroscope Sensor|[-0.029321533,-0.017104227,0.018325957]|1477918467141
1|K6DS3TR Gyroscope Sensor|[0.0036651916,0.010995574,0.009773844]|1477918467146
1|Gravity Sensor|[-0.7137547,4.167597,8.84828]|1477918467146
1|Linear Acceleration Sensor|[0.28517953,0.003230095,0.8820524]|1477918467146
1|YAS537 Magnetic Sensor|[9.900001,-33.0,-27.5]|1477918467146
1|K6DS3TR Acceleration Sensor|[-0.4285752,4.170827,9.730332]|1477918467146
1|K6DS3TR Acceleration Sensor|[-0.42139238,4.1564612,9.6896305]|1477918467151
1|K6DS3TR Gyroscope Sensor|[0.02076942,0.029321533,0.004886922]|1477918467151
1|K6DS3TR Gyroscope Sensor|[0.04642576,0.04520403,-0.0012217305]|1477918467155
1|Gravity Sensor|[-0.69841737,4.1427417,8.861165]|1477918467156
1|Linear Acceleration Sensor|[0.29139066,-0.06529188,0.64171124]|1477918467156
1|YAS537 Magnetic Sensor|[9.900001,-33.0,-27.6]|1477918467156
1|K6DS3TR Acceleration Sensor|[-0.4070267,4.07745,9.502876]|1477918467156
1|K6DS3TR Acceleration Sensor|[-0.44294083,4.0559015,9.390346]|1477918467161
1|K6DS3TR Gyroscope Sensor|[0.058643065,0.061086524,-0.004886922]|1477918467160
1|K6DS3TR Gyroscope Sensor|[0.06352998,0.081855945,0.0]|1477918467166
1|Gravity Sensor|[-0.6795216,4.119029,8.873681]|1477918467166
1|Linear Acceleration Sensor|[0.20784947,-0.091858864,0.2916031]|1477918467166
1|YAS537 Magnetic Sensor|[10.0,-32.9,-27.7]|1477918467166
1|K6DS3TR Acceleration Sensor|[-0.47167215,4.02717,9.165284]|1477918467166
1|K6DS3TR Acceleration Sensor|[-0.5243462,3.9984388,8.983319]|1477918467171
1|K6DS3TR Gyroscope Sensor|[0.057421334,0.09040806,0.0061086523]|1477918467171
1|K6DS3TR Gyroscope Sensor|[0.037873644,0.0842994,0.015882496]|1477918467176
1|Gravity Sensor|[-0.6624901,4.099007,8.884233]|1477918467176
1|Linear Acceleration Sensor|[0.08786416,-0.11493397,-0.09485054]|1477918467176
1|YAS537 Magnetic Sensor|[10.0,-32.9,-27.7]|1477918467176
1|K6DS3TR Acceleration Sensor|[-0.57462597,3.9840732,8.789383]|1477918467176
1|K6DS3TR Acceleration Sensor|[-0.6057515,3.9481592,8.636149]|1477918467181
1|K6DS3TR Gyroscope Sensor|[0.02443461,0.07819075,0.021991149]|1477918467180
1|K6DS3TR Gyroscope Sensor|[-0.0012217305,0.052534413,0.030543262]|1477918467185
1|Gravity Sensor|[-0.64960015,4.083353,8.892392]|1477918467186
1|Linear Acceleration Sensor|[0.015117347,-0.16392517,-0.43341923]|1477918467186
1|YAS537 Magnetic Sensor|[10.0,-32.9,-27.7]|1477918467186
1|K6DS3TR Acceleration Sensor|[-0.6344828,3.9194279,8.458973]|1477918467186
1|K6DS3TR Acceleration Sensor|[-0.6440599,3.9170337,8.387145]|1477918467191
1|K6DS3TR Gyroscope Sensor|[-0.015882496,0.036651913,0.035430185]|1477918467191
1|K6DS3TR Gyroscope Sensor|[-0.036651913,0.012217305,0.039095376]|1477918467196
1|Gravity Sensor|[-0.64019394,4.072119,8.898222]|1477918467196
1|Linear Acceleration Sensor|[-0.03738582,-0.16705704,-0.64515686]|1477918467196
1|YAS537 Magnetic Sensor|[10.0,-32.8,-27.7]|1477918467196
1|K6DS3TR Acceleration Sensor|[-0.67757976,3.9050622,8.253065]|1477918467196
1|K6DS3TR Acceleration Sensor|[-0.69194543,3.8978794,8.229122]|1477918467201
1|K6DS3TR Gyroscope Sensor|[-0.056199603,-0.018325957,0.043982297]|1477918467200
1|K6DS3TR Gyroscope Sensor|[-0.073303826,-0.064751714,0.05497787]|1477918467206
1|Gravity Sensor|[-0.6341148,4.0658298,8.901534]|1477918467206
1|Linear Acceleration Sensor|[-0.10571611,-0.22301865,-0.71550846]|1477918467206
1|YAS537 Magnetic Sensor|[10.0,-32.8,-27.800001]|1477918467206
1|K6DS3TR Acceleration Sensor|[-0.7398309,3.842811,8.186026]|1477918467206
1|K6DS3TR Acceleration Sensor|[-0.75180227,3.8284454,8.181237]|1477918467211
1|K6DS3TR Gyroscope Sensor|[-0.08307768,-0.09407325,0.05375614]|1477918467211
1|K6DS3TR Gyroscope Sensor|[-0.089186326,-0.12950343,0.059864793]|1477918467216
1|Gravity Sensor|[-0.6290162,4.0613413,8.903943]|1477918467216
1|Linear Acceleration Sensor|[-0.11560327,-0.2640214,-0.7203121]|1477918467216
1|YAS537 Magnetic Sensor|[10.0,-32.8,-27.9]|1477918467216
1|K6DS3TR Acceleration Sensor|[-0.7446195,3.79732,8.183631]|1477918467216
1|K6DS3TR Acceleration Sensor|[-0.76616794,3.7757714,8.2027855]|1477918467221
1|K6DS3TR Gyroscope Sensor|[-0.09407325,-0.14782938,0.058643065]|1477918467220
1|K6DS3TR Gyroscope Sensor|[-0.105068825,-0.18692477,0.06352998]|1477918467225
1|Gravity Sensor|[-0.62557834,4.058227,8.905605]|1477918467225
1|Linear Acceleration Sensor|[-0.15016669,-0.2704842,-0.6980314]|1477918467226
1|YAS537 Magnetic Sensor|[10.0,-32.8,-27.9]|1477918467226
1|K6DS3TR Acceleration Sensor|[-0.77574503,3.7877429,8.207574]|1477918467226
1|K6DS3TR Acceleration Sensor|[-0.7446195,3.78056,8.186026]|1477918467231
1|K6DS3TR Gyroscope Sensor|[-0.11362094,-0.2125811,0.059864793]|1477918467231
1|K6DS3TR Gyroscope Sensor|[-0.13805555,-0.25411993,0.061086524]|1477918467236
1|Gravity Sensor|[-0.6246401,4.055456,8.906934]|1477918467236
1|Linear Acceleration Sensor|[-0.028996944,-0.2653191,-0.7448511]|1477918467236
1|YAS537 Magnetic Sensor|[10.0,-32.8,-28.0]|1477918467236
1|K6DS3TR Acceleration Sensor|[-0.65363705,3.790137,8.162083]|1477918467236
1|K6DS3TR Acceleration Sensor|[-0.5961744,3.816474,8.128563]|1477918467241
1|K6DS3TR Gyroscope Sensor|[-0.1600467,-0.2846632,0.062308256]|1477918467240
1|K6DS3TR Gyroscope Sensor|[-0.19181168,-0.3286455,0.062308256]|1477918467245
1|Gravity Sensor|[-0.6201486,4.0524077,8.908633]|1477918467245
1|Linear Acceleration Sensor|[3.1411648E-5,-0.18086529,-0.9045725]|1477918467246
1|YAS537 Magnetic Sensor|[10.0,-32.7,-28.0]|1477918467246
1|K6DS3TR Acceleration Sensor|[-0.6201172,3.8715425,8.004061]|1477918467246
1|K6DS3TR Acceleration Sensor|[-0.5770202,3.9194279,7.884347]|1477918467251
1|K6DS3TR Gyroscope Sensor|[-0.22479841,-0.35308012,0.064751714]|1477918467251
1|K6DS3TR Gyroscope Sensor|[-0.27977628,-0.4092797,0.06841691]|1477918467256
1|Gravity Sensor|[-0.611478,4.052445,8.909217]|1477918467256
1|Linear Acceleration Sensor|[-0.0014563799,-0.07794881,-1.0128984]|1477918467256
1|YAS537 Magnetic Sensor|[9.900001,-32.7,-28.0]|1477918467256
1|K6DS3TR Acceleration Sensor|[-0.61293435,3.9744961,7.8963184]|1477918467256
1|K6DS3TR Acceleration Sensor|[-0.56265455,3.9960446,7.8891354]|1477918467261
1|K6DS3TR Gyroscope Sensor|[-0.3213151,-0.45204028,0.0720821]|1477918467260
1|K6DS3TR Gyroscope Sensor|[-0.38240165,-0.5045747,0.06841691]|1477918467265
1|Gravity Sensor|[-0.59945476,4.0572557,8.907845]|1477918467265
1|Linear Acceleration Sensor|[0.18045667,-0.03726816,-0.97561216]|1477918467266
1|YAS537 Magnetic Sensor|[9.900001,-32.7,-28.1]|1477918467266
1|K6DS3TR Acceleration Sensor|[-0.4189981,4.0199876,7.9322324]|1477918467266
1|K6DS3TR Acceleration Sensor|[-0.3519584,3.9744961,8.047157]|1477918467271
1|K6DS3TR Gyroscope Sensor|[-0.4129449,-0.54000485,0.062308256]|1477918467271
1|K6DS3TR Gyroscope Sensor|[-0.46303585,-0.5839872,0.061086524]|1477918467276
1|Gravity Sensor|[-0.5761981,4.0646462,8.90601]|1477918467276
1|Linear Acceleration Sensor|[0.099737406,-0.118881464,-0.6194248]|1477918467276
1|YAS537 Magnetic Sensor|[9.8,-32.7,-28.1]|1477918467276
1|K6DS3TR Acceleration Sensor|[-0.4764607,3.9457648,8.286585]|1477918467276
1|K6DS3TR Acceleration Sensor|[-0.47167215,3.9074564,8.456578]|1477918467281
1|K6DS3TR Gyroscope Sensor|[-0.48624873,-0.6047566,0.05375614]|1477918467280
1|K6DS3TR Gyroscope Sensor|[-0.51068336,-0.643852,0.04886922]|1477918467285
1|Gravity Sensor|[-0.5478502,4.0654354,8.907438]|1477918467285
1|Linear Acceleration Sensor|[0.16955477,-0.16995025,-0.22579765]|1477918467285
1|YAS537 Magnetic Sensor|[9.8,-32.600002,-28.300001]|1477918467286
1|K6DS3TR Acceleration Sensor|[-0.37829542,3.8954852,8.681641]|1477918467286
1|K6DS3TR Acceleration Sensor|[-0.17717634,3.8883023,8.820508]|1477918467291
1|K6DS3TR Gyroscope Sensor|[-0.52534413,-0.6719518,0.037873644]|1477918467291
1|K6DS3TR Gyroscope Sensor|[-0.5412266,-0.7134906,0.002443461]|1477918467296
1|Gravity Sensor|[-0.51264966,4.0547967,8.91438]|1477918467296
1|Linear Acceleration Sensor|[0.55335236,-0.12100315,0.22217274]|1477918467296
1|YAS537 Magnetic Sensor|[9.7,-32.600002,-28.300001]|1477918467296
1|K6DS3TR Acceleration Sensor|[0.04070267,3.9337935,9.136553]|1477918467296
1|K6DS3TR Acceleration Sensor|[-0.21787901,4.0199876,9.404712]|1477918467301
1|K6DS3TR Gyroscope Sensor|[-0.548557,-0.7293731,-0.013439035]|1477918467300
1|K6DS3TR Gyroscope Sensor|[-0.5326745,-0.7464773,-0.017104227]|1477918467305
1|Gravity Sensor|[-0.457175,4.032031,8.927715]|1477918467305
1|Linear Acceleration Sensor|[0.040571183,0.050207615,0.73318386]|1477918467305
1|YAS537 Magnetic Sensor|[9.7,-32.5,-28.4]|1477918467305
1|K6DS3TR Acceleration Sensor|[-0.4166038,4.0822387,9.660899]|1477918467306
1|K6DS3TR Acceleration Sensor|[-0.45251793,4.0989985,9.8237095]|1477918467311
1|K6DS3TR Gyroscope Sensor|[-0.5143485,-0.75502944,-0.014660766]|1477918467311
1|K6DS3TR Gyroscope Sensor|[-0.49113566,-0.7464773,-0.012217305]|1477918467316
1|Gravity Sensor|[-0.40833732,4.0028224,8.943212]|1477918467316
1|Linear Acceleration Sensor|[0.0060991645,0.11533022,1.0433083]|1477918467316
1|YAS537 Magnetic Sensor|[9.7,-32.4,-28.5]|1477918467316
1|K6DS3TR Acceleration Sensor|[-0.40223816,4.1181526,9.98652]|1477918467316
1|K6DS3TR Acceleration Sensor|[-0.37350687,4.1085753,10.127783]|1477918467321
1|K6DS3TR Gyroscope Sensor|[-0.47403142,-0.73792523,-0.014660766]|1477918467320
1|K6DS3TR Gyroscope Sensor|[-0.43127087,-0.7134906,-0.008552114]|1477918467325
1|Gravity Sensor|[-0.3660188,3.970172,8.959582]|1477918467325
1|Linear Acceleration Sensor|[-0.007488072,0.14079809,1.400445]|1477918467325
1|YAS537 Magnetic Sensor|[9.6,-32.3,-28.7]|1477918467326
1|K6DS3TR Acceleration Sensor|[-0.37350687,4.11097,10.360027]|1477918467326
1|K6DS3TR Acceleration Sensor|[-0.35435268,4.103787,10.494106]|1477918467331
1|K6DS3TR Gyroscope Sensor|[-0.38728857,-0.6963864,-0.0061086523]|1477918467331
1|K6DS3TR Gyroscope Sensor|[-0.33108896,-0.64751714,-0.0061086523]|1477918467336
1|Gravity Sensor|[-0.33041164,3.9335566,8.9771]|1477918467336
1|Linear Acceleration Sensor|[0.071829975,0.17023039,1.6822109]|1477918467336
1|YAS537 Magnetic Sensor|[9.5,-32.2,-28.800001]|1477918467336
1|K6DS3TR Acceleration Sensor|[-0.25858167,4.103787,10.659311]|1477918467336
1|K6DS3TR Acceleration Sensor|[-0.035914123,4.084633,10.79818]|1477918467341
1|K6DS3TR Gyroscope Sensor|[-0.27122417,-0.59864795,-0.012217305]|1477918467340
1|K6DS3TR Gyroscope Sensor|[-0.19425514,-0.5290093,-0.03176499]|1477918467345
1|Gravity Sensor|[-0.298969,3.8957477,8.994673]|1477918467345
1|Linear Acceleration Sensor|[0.41389418,0.21761656,1.9088545]|1477918467345
1|YAS537 Magnetic Sensor|[9.400001,-32.100002,-28.800001]|1477918467346
1|K6DS3TR Acceleration Sensor|[0.11492519,4.113364,10.903527]|1477918467346
1|K6DS3TR Acceleration Sensor|[0.19393626,4.12773,10.908316]|1477918467351
1|K6DS3TR Gyroscope Sensor|[-0.15027285,-0.4886922,-0.042760566]|1477918467351
1|K6DS3TR Gyroscope Sensor|[-0.06719518,-0.40194935,-0.07086037]|1477918467356
1|Gravity Sensor|[-0.26417145,3.860498,9.010945]|1477918467356
1|Linear Acceleration Sensor|[0.5035989,0.2911744,1.9117365]|1477918467356
1|YAS537 Magnetic Sensor|[9.3,-32.0,-29.0]|1477918467356
1|K6DS3TR Acceleration Sensor|[0.23942748,4.1516724,10.922682]|1477918467356
1|K6DS3TR Gyroscope Sensor|[0.008552114,-0.3286455,-0.081855945]|1477918467360
1|K6DS3TR Acceleration Sensor|[0.2370332,4.1373067,10.896344]|1477918467361
1|K6DS3TR Gyroscope Sensor|[0.081855945,-0.24678956,-0.095294975]|1477918467365
1|Gravity Sensor|[-0.22780736,3.829806,9.025023]|1477918467365
1|Linear Acceleration Sensor|[0.47202337,0.29313493,1.7563963]|1477918467365
1|YAS537 Magnetic Sensor|[9.2,-31.9,-29.1]|1477918467366
1|K6DS3TR Acceleration Sensor|[0.24421602,4.122941,10.78142]|1477918467366
1|K6DS3TR Acceleration Sensor|[0.2777359,4.084633,10.695226]|1477918467371
1|K6DS3TR Gyroscope Sensor|[0.14294247,-0.17348573,-0.103847094]|1477918467371
1|K6DS3TR Gyroscope Sensor|[0.20647246,-0.1001819,-0.1160644]|1477918467376
1|Gravity Sensor|[-0.19476849,3.8066921,9.035569]|1477918467376
1|Linear Acceleration Sensor|[0.5610925,0.20850658,1.451354]|1477918467376
1|YAS537 Magnetic Sensor|[9.1,-31.9,-29.2]|1477918467376
1|K6DS3TR Acceleration Sensor|[0.36632404,4.0151987,10.486923]|1477918467376
1|K6DS3TR Acceleration Sensor|[0.4070267,3.9744961,10.345661]|1477918467381
1|K6DS3TR Gyroscope Sensor|[0.24190263,-0.04886922,-0.12095132]|1477918467380
1|K6DS3TR Gyroscope Sensor|[0.2968805,0.02565634,-0.12095132]|1477918467385
1|Gravity Sensor|[-0.1618017,3.7891772,9.043578]|1477918467385
1|Linear Acceleration Sensor|[0.5831941,0.123067856,1.0219536]|1477918467385
1|YAS537 Magnetic Sensor|[9.0,-31.800001,-29.300001]|1477918467386
1|K6DS3TR Acceleration Sensor|[0.42139238,3.912245,10.065532]|1477918467386
1|K6DS3TR Gyroscope Sensor|[0.33108896,0.07574729,-0.118507855]|1477918467391
1|K6DS3TR Acceleration Sensor|[0.40223816,3.842811,9.924269]|1477918467391
1|K6DS3TR Gyroscope Sensor|[0.37995818,0.1282817,-0.10751228]|1477918467396
1|Gravity Sensor|[-0.12760007,3.776713,9.049337]|1477918467396
1|Linear Acceleration Sensor|[0.51786685,-0.041644096,0.68817806]|1477918467396
1|YAS537 Magnetic Sensor|[8.900001,-31.7,-29.300001]|1477918467396
1|K6DS3TR Acceleration Sensor|[0.3902668,3.7350688,9.737515]|1477918467396
1|K6DS3TR Acceleration Sensor|[0.34716985,3.6440864,9.560339]|1477918467401
1|K6DS3TR Gyroscope Sensor|[0.4092797,0.15271631,-0.1001819]|1477918467400
1|K6DS3TR Gyroscope Sensor|[0.44348818,0.16615535,-0.07819075]|1477918467405
1|Gravity Sensor|[-0.09370028,3.7669048,9.05384]|1477918467405
1|Linear Acceleration Sensor|[0.39298463,-0.23295522,0.23115826]|1477918467405
1|YAS537 Magnetic Sensor|[8.8,-31.6,-29.5]|1477918467405
1|K6DS3TR Acceleration Sensor|[0.29928434,3.5339496,9.284998]|1477918467406
1|K6DS3TR Gyroscope Sensor|[0.4605924,0.16493362,-0.061086524]|1477918467411
1|K6DS3TR Acceleration Sensor|[0.22027329,3.476487,9.050359]|1477918467411
1|K6DS3TR Gyroscope Sensor|[0.4801401,0.1563815,-0.029321533]|1477918467416
1|Gravity Sensor|[-0.060726732,3.7582319,9.057724]|1477918467416
1|Linear Acceleration Sensor|[0.28100002,-0.28174496,-0.0073652267]|1477918467416
1|YAS537 Magnetic Sensor|[8.7,-31.6,-29.5]|1477918467416
1|K6DS3TR Acceleration Sensor|[0.14365649,3.4525442,8.772623]|1477918467416
1|K6DS3TR Gyroscope Sensor|[0.49602258,0.14538592,-0.012217305]|1477918467420
1|K6DS3TR Acceleration Sensor|[0.105348095,3.4118416,8.595447]|1477918467421
1|K6DS3TR Gyroscope Sensor|[0.50701815,0.12095132,0.02321288]|1477918467425
1|Gravity Sensor|[-0.032495666,3.7542195,9.059533]|1477918467425
1|Linear Acceleration Sensor|[0.07080406,-0.37350345,-0.7394285]|1477918467425
1|YAS537 Magnetic Sensor|[8.6,-31.6,-29.7]|1477918467425
1|K6DS3TR Acceleration Sensor|[0.038308397,3.380716,8.320105]|1477918467425
1|K6DS3TR Acceleration Sensor|[-0.009577099,3.354379,8.145323]|1477918467431
1|K6DS3TR Gyroscope Sensor|[0.5143485,0.105068825,0.043982297]|1477918467431
1|K6DS3TR Gyroscope Sensor|[0.50946164,0.07696902,0.07941248]|1477918467436
1|Gravity Sensor|[-0.010122404,3.7569742,9.058443]|1477918467436
1|Linear Acceleration Sensor|[-0.011426068,-0.40738368,-1.1932502]|1477918467436
1|YAS537 Magnetic Sensor|[8.5,-31.5,-29.7]|1477918467436
1|K6DS3TR Acceleration Sensor|[-0.021548472,3.3495905,7.865193]|1477918467436
1|K6DS3TR Acceleration Sensor|[-0.03351985,3.3424077,7.7670274]|1477918467441
1|K6DS3TR Gyroscope Sensor|[0.50701815,0.03176499,0.10262536]|1477918467440
1|K6DS3TR Gyroscope Sensor|[0.49357912,-0.039095376,0.12705997]|1477918467445
1|Gravity Sensor|[0.006976311,3.7677267,9.053981]|1477918467445
1|Linear Acceleration Sensor|[-0.06443891,-0.43489623,-1.4186382]|1477918467445
1|YAS537 Magnetic Sensor|[8.400001,-31.5,-29.800001]|1477918467445
1|K6DS3TR Acceleration Sensor|[-0.057462595,3.3328304,7.6353426]|1477918467446
1|K6DS3TR Acceleration Sensor|[-0.043096945,3.3615618,7.570697]|1477918467451
1|K6DS3TR Gyroscope Sensor|[0.48747048,-0.09040806,0.14172074]|1477918467451
1|K6DS3TR Gyroscope Sensor|[0.4654793,-0.17592919,0.16982053]|1477918467456
1|Gravity Sensor|[0.02473885,3.7844207,9.046985]|1477918467456
1|Linear Acceleration Sensor|[-0.0486816,-0.41088748,-1.6343098]|1477918467456
1|YAS537 Magnetic Sensor|[8.3,-31.4,-29.9]|1477918467456
1|K6DS3TR Acceleration Sensor|[-0.023942748,3.3735332,7.412675]|1477918467456
1|K6DS3TR Acceleration Sensor|[-0.019154198,3.4094474,7.3743663]|1477918467461
1|K6DS3TR Gyroscope Sensor|[0.44959682,-0.24190263,0.1881465]|1477918467460
1|K6DS3TR Gyroscope Sensor|[0.43860126,-0.30909783,0.2003638]|1477918467465
1|Gravity Sensor|[0.046773896,3.8075292,9.037196]|1477918467465
1|Linear Acceleration Sensor|[-0.04437962,-0.3789277,-1.6795897]|1477918467465
1|YAS537 Magnetic Sensor|[8.1,-31.5,-29.9]|1477918467465
1|K6DS3TR Acceleration Sensor|[0.0023942748,3.4286015,7.3576064]|1477918467465
1|K6DS3TR Acceleration Sensor|[0.019154198,3.469304,7.3863378]|1477918467471
1|K6DS3TR Gyroscope Sensor|[0.4251622,-0.3481932,0.21380283]|1477918467471
1|K6DS3TR Gyroscope Sensor|[0.41538838,-0.40439278,0.22479841]|1477918467476
1|Gravity Sensor|[0.073319644,3.8360698,9.024941]|1477918467476
1|Linear Acceleration Sensor|[-0.07092537,-0.31409168,-1.5835352]|1477918467476
1|YAS537 Magnetic Sensor|[8.0,-31.4,-30.1]|1477918467476
1|K6DS3TR Acceleration Sensor|[0.0023942748,3.5219781,7.4414063]|1477918467476
1|K6DS3TR Acceleration Sensor|[-0.05027977,3.545921,7.4988685]|1477918467481
1|K6DS3TR Gyroscope Sensor|[0.4166101,-0.43127087,0.2284636]|1477918467480
1|K6DS3TR Gyroscope Sensor|[0.41538838,-0.4886922,0.23701571]|1477918467485
1|Gravity Sensor|[0.10044158,3.8690715,9.01058]|1477918467486
1|Linear Acceleration Sensor|[-0.22254959,-0.28963065,-1.3321409]|1477918467485
1|YAS537 Magnetic Sensor|[7.9,-31.4,-30.1]|1477918467485
1|K6DS3TR Acceleration Sensor|[-0.12210801,3.5794408,7.678439]|1477918467486
1|GPS|{"mAccuracy":18.374,"mAltitude":0.0,"mBearing":0.0,"mDistance":0.0,"mElapsedRealtimeNanos":394283013000000,"mHasAccuracy":true,"mHasAltitude":false,"mHasBearing":false,"mHasSpeed":false,"mInitialBearing":0.0,"mIsFromMockProvider":false,"mLat1":0.0,"mLat2":0.0,"mLatitude":50.9359695,"mLon1":0.0,"mLon2":0.0,"mLongitude":-1.3975331,"mProvider":"fused","mResults":[0.0,0.0],"mSpeed":0.0,"mTime":1477909572087}|1477525662332
1|K6DS3TR Acceleration Sensor|[-0.117319465,3.6009893,7.8532214]|1477918467491
1|K6DS3TR Gyroscope Sensor|[0.4129449,-0.535118,0.24923302]|1477918467491
1|K6DS3TR Gyroscope Sensor|[0.4129449,-0.58276546,0.25289822]|1477918467496
1|Gravity Sensor|[0.12107878,3.9042053,8.995159]|1477918467496
1|Linear Acceleration Sensor|[-0.18332992,-0.23857069,-0.96476173]|1477918467496
1|YAS537 Magnetic Sensor|[7.8,-31.4,-30.2]|1477918467496
1|K6DS3TR Acceleration Sensor|[-0.062251143,3.6656346,8.030397]|1477918467496
1|K6DS3TR Acceleration Sensor|[0.0071828244,3.7422516,8.099832]|1477918467501
1|K6DS3TR Gyroscope Sensor|[0.408058,-0.6096435,0.25167647]|1477918467500
1|K6DS3TR Gyroscope Sensor|[0.39950588,-0.625526,0.23823744]|1477918467505
1|Gravity Sensor|[0.14013818,3.9372709,8.980458]|1477918467505
1|Linear Acceleration Sensor|[-0.04676146,-0.108825445,-0.79443264]|1477918467505
1|YAS537 Magnetic Sensor|[7.7000003,-31.4,-30.300001]|1477918467505
1|K6DS3TR Acceleration Sensor|[0.09337672,3.8284454,8.186026]|1477918467505
